"UACE10","GEOID10","NAME10","state","report_year","uza_name","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"83467","83467","Sparta, IL","GA",2022,"",6198570,7,7,0,0,0,0,3,0,0,3,0,63960,1462523,177.733,0,0,3.4326,0
"83467","83467","Sparta, IL","IL",2022,"",6198570,8,8,0,0,0,0,3,0,0,3,0,63960,1462523,177.733,0,0,3.4326,0
"83467","83467","Sparta, IL","NC",2022,"",6198570,7,7,3,100,100,0,3,0,0,3,0,63960,1462523,177.733,0,0,3.4326,0
"83521","83521","Sparta, WI","GA",2022,"",14106416,7,7,0,0,0,0,3,0,0,3,0,63960,1462523,177.733,0,0,3.4326,0
"83521","83521","Sparta, WI","IL",2022,"",14106416,8,8,0,0,0,0,3,0,0,3,0,63960,1462523,177.733,0,0,3.4326,0
"83521","83521","Sparta, WI","NC",2022,"",14106416,7,7,3,100,100,0,3,0,0,3,0,63960,1462523,177.733,0,0,3.4326,0
"83548","83548","Spartanburg, SC","GA",2022,"",492250826,7,7,0,0,0,1,4,0,0,5,0,1292414,7137514,357.2473,0,0,17.5171,836316
"83548","83548","Spartanburg, SC","IL",2022,"",492250826,8,8,0,0,0,1,4,0,0,5,0,1292414,7137514,357.2473,0,0,17.5171,836316
"83548","83548","Spartanburg, SC","NC",2022,"",492250826,7,7,3,100,100,1,4,0,0,5,0,1292414,7137514,357.2473,0,0,17.5171,836316
"83548","83548","Spartanburg, SC","SC",2022,"Spartanburg, SC",492250826,26,26,2,0,50,1,4,0,0,5,0,1292414,7137514,357.2473,0,0,17.5171,836316
"83575","83575","Spearfish, SD","SD",2022,"",15873061,30,30,7,0,0,0,1,0,0,1,0,85792,1995144,53.7746,0,0,2.8374,0
"83629","83629","Spencer, IA","IA",2022,"",15983106,56,56,4,0,25,0,1,0,0,1,0,1019777,3862265,80.2549,0,0,2.0803,0
"83764","83764","Spokane, WA","WA",2022,"Spokane, WA",425475048,279,127,25,0,48,2,4,0,0,3,1,6914112,93981860,463.5105,0,0,22.4403,33388468
"83899","83899","Springfield, IL","IL",2022,"",239015098,0,0,0,0,0,5,7,0,0,3,0,724402,19274970,428.9658,0,0,11.2852,3958235
"83899","83899","Springfield, IL","IL",2022,"Springfield, IL",239015098,63,48,49,14.2857142857143,14.2857142857143,5,7,0,0,3,0,724402,19274970,428.9658,0,0,11.2852,3958235
"83926","83926","Springfield, MA--CT","IL",2022,"",903014524,0,0,0,0,0,5,7,0,0,1,2,5185210,53591011,433.2352,0,0,20.5961,21774270
"83926","83926","Springfield, MA--CT","MA",2022,"Springfield, MA--CT",903014524,209,123,12,8.33333333333333,16.6666666666667,5,7,0,0,1,2,5185210,53591011,433.2352,0,0,20.5961,21774270
"83953","83953","Springfield, MO","IL",2022,"",368832629,0,0,0,0,0,5,7,0,0,3,0,730097,12103042,501.5264,0,0,15.6959,4544835
"83953","83953","Springfield, MO","MO",2022,"Springfield, MO",368832629,22,18,42,33.3333333333333,33.3333333333333,5,7,0,0,3,0,730097,12103042,501.5264,0,0,15.6959,4544835
"83980","83980","Springfield, OH","IL",2022,"",126696946,0,0,0,0,0,5,7,0,0,1,2,140523,3026464,485.1781,0,0,12.0615,0
"83980","83980","Springfield, OH","OH",2022,"Springfield, OH",126696946,13,8,8,0,87.5,5,7,0,0,1,2,140523,3026464,485.1781,0,0,12.0615,0
"83993","83993","Springfield, TN","IL",2022,"",31184099,0,0,0,0,0,4,6,0,0,1,0,10939,679786,230.1239,0,0,1.4976,0
"84007","84007","Springfield, VT","IL",2022,"",8009461,0,0,0,0,0,4,6,0,0,1,0,10939,679786,230.1239,0,0,1.4976,0
"84024","84024","Spring Hill, FL","FL",2022,"Spring Hill, FL",298570772,10,7,0,0,0,1,1,0,0,0,2,108589,2919902,179.0459,0,0,6.1987,0
"84088","84088","Spring Hill, TN","TN",2022,"Spring Hill, TN",56285545,126,112,0,0,0,1,1,0,0,2,0,326686,8231265,152.7028,0,0,3.2871,0
"84493","84493","State College, PA","PA",2022,"State College, PA",74555798,88,56,3,0,33.3333333333333,2,4,0,0,3,1,6145737,18889804,340.8096,0,0,48.5485,12167535
"84630","84630","Staunton--Waynesboro, VA","GA",2022,"",98793229,7,7,0,0,0,2,4,0,0,2,2,110302,2390257,285.048,0,0,16.0104,0
"84630","84630","Staunton--Waynesboro, VA","NE",2022,"",98793229,4,4,0,0,0,2,4,0,0,2,2,110302,2390257,285.048,0,0,16.0104,0
"84630","84630","Staunton--Waynesboro, VA","VA",2022,"Staunton--Waynesboro, VA",98793229,18,16,4,50,50,2,4,0,0,2,2,110302,2390257,285.048,0,0,16.0104,0
"84682","84682","Steamboat Springs, CO","CO",2022,"",21179780,22,14,3,0,66.6666666666667,3,3,0,0,3,1,139941,4672736,381.9753,0,0,43.0329,0
"84871","84871","Stevens Point, WI","WI",2022,"",62349113,10,5,1,0,0,2,2,0,0,2,0,313299,2184190,196.9655,0,0,10.5575,0
"85033","85033","Stillwater, OK","OK",2022,"",52978041,18,16,2,0,0,2,2,0,0,2,0,208876,3353655,145.646,0,0,9.3529,0
"85087","85087","Stockton, CA","CA",2022,"Stockton, CA",239651839,360,360,40,11.1111111111111,60,5,4,1,0,3,5,9652294,63470952,2523.3607,170029,4667,53.8033,62291269
"85276","85276","Sturgeon Bay, WI","WI",2022,"",14271394,9,8,0,0,0,0,2,0,0,1,0,151618,974018,128.3785,0,0,3.6785,0
"85654","85654","Summerville, GA","GA",2022,"",24690984,4,4,0,0,0,0,1,0,0,1,0,14160,169617,38.0052,0,0,1.7022,0
"85708","85708","Sumter, SC","SC",2022,"Sumter, SC",170161327,43,32,2,100,100,3,3,0,0,4,0,503654,4437022,443.9525,0,0,9.9162,666462
"85870","85870","Susanville, CA","CA",2022,"",13765294,5,2,2,0,0,3,2,0,0,0,3,157414,1246882,500.3645,0,0,29.8814,0
"86302","86302","Syracuse, NY","NY",2022,"Syracuse, NY",504582258,214,161,14,42.8571428571429,78.5714285714286,2,4,0,0,2,2,10209964,73148810,411.1891,0,0,25.5632,15900156
"86329","86329","Taft, CA","CA",2022,"",14416743,3,3,1,0,0,0,1,0,0,1,0,55871,394016,70.2471,0,0,3.9267,0
"86464","86464","Tallahassee, FL","FL",2022,"",327961309,73,61,0,0,0,4,7,0,0,6,2,6661346,31127570,695.6094,0,0,40.978,8805964
"86464","86464","Tallahassee, FL","FL",2022,"Tallahassee, FL",327961309,123,55,5,20,100,4,7,0,0,6,2,6661346,31127570,695.6094,0,0,40.978,8805964
"86518","86518","Tallulah, LA","LA",2022,"",11319504,5,5,0,0,0,0,1,0,0,1,0,7426,198636,67.1068,0,0,0.998,0
"86599","86599","Tampa--St. Petersburg, FL","FL",2022,"Tampa--St. Petersburg, FL",2478632936,270,189,32,0,25,9,12,2,0,8,3,18212796,214955067,1457.1112,123616,22487,123.3753,113048016
"86599","86599","Tampa--St. Petersburg, FL","WV",2022,"",2478632936,22,14,1,0,0,9,12,2,0,8,3,18212796,214955067,1457.1112,123616,22487,123.3753,113048016
"86869","86869","Tehachapi--Golden Hills, CA","CA",2022,"",23555447,2,2,0,0,0,0,1,0,0,0,1,4004,240065,115.1943,0,0,1.608,0
"87139","87139","Terre Haute, IN","IN",2022,"",138713474,6,6,1,100,100,2,3,0,0,3,0,104646,3119080,390.6296,0,0,8.8199,180372
"87139","87139","Terre Haute, IN","IN",2022,"Terre Haute, IN",138713474,10,8,1,0,0,2,3,0,0,3,0,104646,3119080,390.6296,0,0,8.8199,180372
"87193","87193","Texarkana--Texarkana, TX--AR","TX",2022,"",166550405,56,50,3,0,33.3333333333333,4,4,0,0,4,0,125077,5107585,333.1186,0,0,18.8182,0
"87193","87193","Texarkana--Texarkana, TX--AR","TX",2022,"Texarkana, TX--AR",166550405,10,6,2,0,0,4,4,0,0,4,0,125077,5107585,333.1186,0,0,18.8182,0
"87263","87263","The Dalles, OR--WA","OR",2022,"",28238873,9,5,2,0,0,2,2,0,0,2,0,68623,1207187,180.9074,0,0,3.121,0
"87355","87355","Thief River Falls, MN","WI",2022,"",15949087,3,3,0,0,0,0,1,0,0,0,1,59007,273062,33.1627,0,0,2.5219,0
"87436","87436","Thomasville, GA","GA",2022,"",58838172,15,15,1,0,0,0,1,0,0,1,0,22996,1042930,51.8458,0,0,2.3526,0
"87463","87463","Thomson, GA","GA",2022,"",15981430,6,6,0,0,0,0,1,0,0,1,0,13893,326886,47.5471,0,0,2.3652,0
"87490","87490","Thousand Oaks, CA","CA",2022,"Thousand Oaks, CA",221185175,14,9,9,0,55.5555555555556,4,2,0,0,0,4,16252,6817638,652.1622,0,0,25.5946,0
"87517","87517","Three Rivers, MI","MI",2022,"",32957337,24,23,1,0,0,2,2,0,0,2,0,220358,2047174,113.6451,0,0,4.6081,0
"87598","87598","Tiffin, OH","OH",2022,"",18494281,23,22,1,0,0,2,2,0,0,2,0,62962,1765451,99.3076,0,0,3.2792,0
"87652","87652","Tillamook, OR","OR",2022,"",11330074,19,10,3,33.3333333333333,33.3333333333333,4,2,0,0,3,0,709256,3375205,282.9127,0,0,7.794,0
"87868","87868","Toledo, OH--MI","OH",2022,"Toledo, OH--MI",622123729,126,44,11,9.09090909090909,45.4545454545455,2,3,0,0,2,0,1560270,33224891,318.9578,0,0,15.0635,12399819
"87922","87922","Tomah, WI","WI",2022,"",13037580,4,4,0,0,0,0,1,0,0,0,1,292073,605273,30.9745,0,0,3.476,0
"87949","87949","Tomahawk, WI","WI",2022,"",8023954,4,4,0,0,0,0,1,0,0,0,1,292073,605273,30.9745,0,0,3.476,0
"88084","88084","Topeka, KS","KS",2022,"Topeka, KS",206185085,34,19,3,33.3333333333333,66.6666666666667,2,4,0,0,2,1,797151,7747369,355.0936,0,0,22.5193,2908824
"88192","88192","Torrington, CT","WY",2022,"",65168860,4,4,2,0,0,0,1,0,0,1,0,6388,239497,62.6955,0,0,4.0741,0
"88219","88219","Torrington, WY","WY",2022,"",8905592,4,4,2,0,0,0,1,0,0,1,0,6388,239497,62.6955,0,0,4.0741,0
"88300","88300","Traverse City, MI","MI",2022,"Traverse City--Garfield, MI",113140122,76,48,2,0,50,2,2,0,0,2,0,418684,8915700,152.3133,0,0,4.8411,0
"88435","88435","Trenton, MO","GA",2022,"",9155148,7,7,0,0,0,2,1,0,0,3,0,150371,3860407,329.7744,0,0,17.6862,0
"88435","88435","Trenton, MO","ME",2022,"",9155148,34,28,0,0,0,2,1,0,0,3,0,150371,3860407,329.7744,0,0,17.6862,0
"88462","88462","Trenton, NJ","GA",2022,"",273948419,7,7,0,0,0,2,2,0,0,4,0,150371,6544115,436.1483,0,0,19.9819,0
"88462","88462","Trenton, NJ","ME",2022,"",273948419,34,28,0,0,0,2,2,0,0,4,0,150371,6544115,436.1483,0,0,19.9819,0
"88462","88462","Trenton, NJ","NJ",2022,"Trenton, NJ",273948419,24,24,0,0,0,2,2,0,0,4,0,150371,6544115,436.1483,0,0,19.9819,0
"88516","88516","Trinidad, CO","CO",2022,"",15214272,8,8,0,0,0,0,1,0,0,1,0,0,564660,92.4763,0,0,2.1464,0
"88543","88543","Troy, AL","AL",2022,"",31723725,7,7,3,0,0,0,2,0,0,2,0,43740,710023,141.9029,0,0,5.2496,0
"88543","88543","Troy, AL","KS",2022,"",31723725,5,5,0,0,0,0,2,0,0,2,0,43740,710023,141.9029,0,0,5.2496,0
"88570","88570","Troy, MO","AL",2022,"",22525474,7,7,3,0,0,0,2,0,0,2,0,43740,710023,141.9029,0,0,5.2496,0
"88570","88570","Troy, MO","KS",2022,"",22525474,5,5,0,0,0,0,2,0,0,2,0,43740,710023,141.9029,0,0,5.2496,0
"88624","88624","Truckee, CA","CA",2022,"",27419418,6,3,1,0,0,2,2,0,0,0,2,1202,1106550,329.1859,0,0,7.3375,0
"88732","88732","Tucson, AZ","AZ",2022,"Tucson, AZ",914124562,265,165,19,5.26315789473684,36.8421052631579,3,5,1,0,1,6,445947,95816325,586.2757,201391,25809,85.1505,60182278
"88948","88948","Tulsa, OK","OK",2022,"Tulsa, OK",870054176,78,41,14,28.5714285714286,71.4285714285714,3,2,0,0,1,2,1718632,23486463,314.6581,0,0,12.5626,8589803
"89083","89083","Turlock, CA","CA",2022,"Turlock, CA",66809516,13,9,3,0,0,2,2,0,0,0,2,84778,3702809,284.1883,0,0,7.8227,569857
"89110","89110","Tuscaloosa, AL","AL",2022,"Tuscaloosa, AL",231759041,12,7,2,50,50,2,2,0,0,2,0,103193,4475008,293.5862,0,0,7.2718,0
"89164","89164","Tuskegee, AL","AL",2022,"",25159009,5,5,0,0,0,0,1,0,0,1,0,13721,297550,90.1667,0,0,1.9921,0
"89245","89245","Twin Falls, ID","ID",2022,"Twin Falls, ID",46860846,9,9,0,0,0,0,1,0,0,1,0,43695,382811,77.3512,0,0,1.5605,0
"89326","89326","Tyler, TX","TX",2022,"Tyler, TX",233849970,28,14,1,0,0,2,3,0,0,2,0,138396,3459169,255.0775,0,0,10.7398,0
"89380","89380","Ukiah, CA","CA",2022,"",41321494,26,20,3,33.3333333333333,33.3333333333333,2,2,0,0,2,0,239233,5687106,302.6299,0,0,5.7216,0
"89731","89731","Upper Sandusky, OH","MI",2022,"",7955476,16,16,2,0,0,1,2,0,0,1,0,40380,1509424,74.3962,0,0,2.6591,0
"89758","89758","Urbana, OH","IL",2022,"",14520010,8,4,0,0,0,2,3,0,0,3,0,67196,1348885,180.8382,0,0,6.1734,0
"89758","89758","Urbana, OH","OH",2022,"",14520010,9,9,0,0,0,2,3,0,0,3,0,67196,1348885,180.8382,0,0,6.1734,0
"89866","89866","Vacaville, CA","CA",2022,"Vacaville, CA",70964999,17,10,4,0,0,2,2,0,0,0,2,0,2820382,195.4541,0,0,14.6649,0
"89910","89910","Vail, AZ","CO",2022,"",18231177,27,26,5,60,80,2,2,0,0,2,0,0,6532640,132.9724,0,0,40.4839,0
"89974","89974","Valdosta, GA","GA",2022,"",144749556,38,38,0,0,0,0,1,0,0,0,1,53106,2970158,55.4962,0,0,1.3142,0
"90028","90028","Vallejo, CA","CA",2022,"Vallejo, CA",109319462,31,16,5,0,0,4,2,0,0,0,3,1443280,14998117,508.7077,0,0,16.8316,4422737
"90055","90055","Valley City, ND","ND",2022,"",12290957,47,44,8,0,0,0,2,0,0,1,0,196615,1899972,73.3605,0,0,7.6702,0
"90325","90325","Vermillion, SD","SD",2022,"",8972990,5,5,1,0,0,0,1,0,0,1,0,63452,400101,93.3071,0,0,5.417,0
"90487","90487","Vicksburg, MS--LA","MS",2022,"",63719130,12,12,0,0,0,0,1,0,0,1,0,15525,933960,85.7473,0,0,1.749,0
"90514","90514","Victoria, TX","TX",2022,"Victoria, TX",75115711,35,18,1,0,100,4,2,0,0,3,0,1138571,4908503,276.4163,0,0,20.8804,3072175
"90541","90541","Victorville--Hesperia, CA","CA",2022,"Victorville--Hesperia--Apple Valley, CA",433649786,258,176,10,0,20,4,3,0,0,0,4,4563712,31192173,428.9467,0,0,15.6668,29040753
"90676","90676","Ville Platte, LA","LA",2022,"",17145120,8,8,1,0,0,0,1,0,0,1,0,9041,333919,56.9439,0,0,1.773,0
"90703","90703","Vincennes, IN","IN",2022,"",28246039,15,15,2,0,0,0,1,0,0,1,0,19039,893186,74.6561,0,0,4.3704,0
"90730","90730","Vineland, NJ","NJ",2022,"Vineland, NJ",160444884,20,20,0,0,0,1,1,0,0,2,0,0,2976774,139.9885,0,0,4.7645,0
"90865","90865","Virginia, MN","MN",2022,"",16016470,106,77,8,0,50,2,2,0,0,2,0,1692533,10975837,155.3645,0,0,6.7441,0
"90892","90892","Virginia Beach, VA","MN",2022,"",1325657913,106,77,8,0,50,5,8,1,1,6,5,10339090,113220652,1530.4977,345310,28407,113.569,35141258
"90892","90892","Virginia Beach, VA","ND",2022,"",1325657913,4,4,0,0,0,5,8,1,1,6,5,10339090,113220652,1530.4977,345310,28407,113.569,35141258
"90892","90892","Virginia Beach, VA","VA",2022,"Virginia Beach--Norfolk, VA",1325657913,348,225,32,0,18.75,5,8,1,1,6,5,10339090,113220652,1530.4977,345310,28407,113.569,35141258
"90919","90919","Viroqua, WI","WI",2022,"",5382787,6,6,0,0,0,0,1,0,0,0,1,115772,414067,29.9528,0,0,2.7078,0
"90946","90946","Visalia, CA","CA",2022,"",164312975,24,19,1,0,0,4,3,0,0,0,5,1077418,18682987,696.4263,0,0,16.0111,4329553
"90946","90946","Visalia, CA","CA",2022,"Visalia, CA",164312975,38,26,4,0,0,4,3,0,0,0,5,1077418,18682987,696.4263,0,0,16.0111,4329553
"91000","91000","Wabash, IN","IN",2022,"",12489190,4,4,1,0,100,1,2,0,0,1,0,17936,479775,94.2583,0,0,2.6358,0
"91027","91027","Waco, TX","TX",2022,"",233564879,27,21,0,0,0,3,5,0,0,5,1,2045078,9797060,385.2961,0,0,21.6163,2575563
"91027","91027","Waco, TX","TX",2022,"Waco, TX",233564879,31,17,3,0,0,3,5,0,0,5,1,2045078,9797060,385.2961,0,0,21.6163,2575563
"91054","91054","Waconia, MN","TX",2022,"",11411704,27,21,0,0,0,2,4,0,0,3,1,56634,2716824,208.6009,0,0,5.6991,0
"91162","91162","Wahoo, NE","NE",2022,"",5931530,2,2,0,0,0,0,1,0,0,1,0,2510,89367,105.3856,0,0,2.1981,0
"91261","91261","Waldorf, MD","MD",2022,"Waldorf, MD",176237827,30,16,0,0,0,1,1,0,0,0,2,116388,7536807,136.8652,0,0,7.3359,3232218
"91378","91378","Wallace, NC","ID",2022,"",8480366,2,1,0,0,0,1,1,0,0,0,2,0,175570,93.4257,0,0,11.4059,0
"91405","91405","Walla Walla, WA--OR","WA",2022,"Walla Walla, WA--OR",71617352,18,8,11,36.3636363636364,90.9090909090909,2,3,0,0,3,0,100339,5466025,436.3998,0,0,20.9763,0
"91810","91810","Warren, AR","PA",2022,"",15882288,12,9,3,0,0,2,2,0,0,2,0,464061,1512626,213.7012,0,0,8.8938,0
"91837","91837","Warren, PA","PA",2022,"",21623710,12,9,3,0,0,2,2,0,0,2,0,464061,1512626,213.7012,0,0,8.8938,0
"91864","91864","Warrensburg, MO","PA",2022,"",30038132,12,9,3,0,0,2,2,0,0,2,0,464061,1512626,213.7012,0,0,8.8938,0
"91999","91999","Warsaw, IN","IN",2022,"",68921393,9,9,1,100,100,1,1,0,0,2,0,36964,2364192,192.3449,0,0,7.5087,0
"91999","91999","Warsaw, IN","NY",2022,"",68921393,14,14,0,0,0,1,1,0,0,2,0,36964,2364192,192.3449,0,0,7.5087,0
"92161","92161","Wasco, CA","CA",2022,"",15672763,3,3,0,0,0,0,1,0,0,1,0,6326,390819,419.7841,0,0,3.6069,0
"92242","92242","Washington, DC--VA--MD","DC",2022,"Washington--Arlington, DC--VA--MD",3424550088,2807,1096,525,32.5714285714286,61.5238095238095,16,13,2,0,10,18,244792948,2754220549,5978.1859,7476705,339393,226.207,870002253
"92242","92242","Washington, DC--VA--MD","GA",2022,"",3424550088,3,3,0,0,0,16,13,2,0,10,18,244792948,2754220549,5978.1859,7476705,339393,226.207,870002253
"92242","92242","Washington, DC--VA--MD","IN",2022,"",3424550088,1,1,7,0,100,16,13,2,0,10,18,244792948,2754220549,5978.1859,7476705,339393,226.207,870002253
"92242","92242","Washington, DC--VA--MD","MD",2022,"Washington--Arlington, DC--VA--MD",3424550088,288,285,11,45.4545454545455,100,16,13,2,0,10,18,244792948,2754220549,5978.1859,7476705,339393,226.207,870002253
"92242","92242","Washington, DC--VA--MD","NC",2022,"",3424550088,13,13,7,0,100,16,13,2,0,10,18,244792948,2754220549,5978.1859,7476705,339393,226.207,870002253
"92242","92242","Washington, DC--VA--MD","VA",2022,"Washington--Arlington, DC--VA--MD",3424550088,380,284,48,66.6666666666667,100,16,13,2,0,10,18,244792948,2754220549,5978.1859,7476705,339393,226.207,870002253
"92296","92296","Washington, IN","GA",2022,"",16999708,3,3,0,0,0,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92296","92296","Washington, IN","IN",2022,"",16999708,1,1,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92296","92296","Washington, IN","NC",2022,"",16999708,13,13,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92323","92323","Washington, IA","GA",2022,"",6897305,3,3,0,0,0,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92323","92323","Washington, IA","IN",2022,"",6897305,1,1,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92323","92323","Washington, IA","NC",2022,"",6897305,13,13,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92350","92350","Washington, MO","GA",2022,"",17875856,3,3,0,0,0,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92350","92350","Washington, MO","IN",2022,"",17875856,1,1,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92350","92350","Washington, MO","NC",2022,"",17875856,13,13,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92377","92377","Washington, NJ","GA",2022,"",28209642,3,3,0,0,0,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92377","92377","Washington, NJ","IN",2022,"",28209642,1,1,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92377","92377","Washington, NJ","NC",2022,"",28209642,13,13,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92404","92404","Washington, NC","GA",2022,"",40552449,3,3,0,0,0,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92404","92404","Washington, NC","IN",2022,"",40552449,1,1,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92404","92404","Washington, NC","NC",2022,"",40552449,13,13,7,0,100,3,3,0,0,3,0,49345,1431436,167.5896,0,0,9.0036,0
"92431","92431","Washington Court House, OH","GA",2022,"",17538038,3,3,0,0,0,4,4,0,0,5,0,61008,2682900,336.8814,0,0,13.0202,0
"92431","92431","Washington Court House, OH","IN",2022,"",17538038,1,1,7,0,100,4,4,0,0,5,0,61008,2682900,336.8814,0,0,13.0202,0
"92431","92431","Washington Court House, OH","NC",2022,"",17538038,13,13,7,0,100,4,4,0,0,5,0,61008,2682900,336.8814,0,0,13.0202,0
"92431","92431","Washington Court House, OH","OH",2022,"",17538038,14,13,0,0,0,4,4,0,0,5,0,61008,2682900,336.8814,0,0,13.0202,0
"92485","92485","Waterbury, CT","CT",2022,"Waterbury, CT",233885939,63,36,0,0,0,1,1,0,0,2,0,800654,20621882,269.7865,0,0,16.6307,5847560
"92566","92566","Waterloo, IL","IA",2022,"",15234001,13,13,0,0,0,1,2,0,0,1,0,90146,1482786,116.498,0,0,2.1294,0
"92593","92593","Waterloo, IA","IA",2022,"",161406925,13,13,0,0,0,2,3,0,0,3,0,798591,7800423,354.4197,0,0,9.5263,0
"92593","92593","Waterloo, IA","IA",2022,"Waterloo, IA",161406925,27,15,3,66.6666666666667,100,2,3,0,0,3,0,798591,7800423,354.4197,0,0,9.5263,0
"92674","92674","Watertown, NY","NY",2022,"Watertown, NY",105858320,8,5,6,0,0,2,4,0,0,2,2,817787,4382497,285.7293,0,0,16.8865,0
"92674","92674","Watertown, NY","SD",2022,"",105858320,50,50,27,0,0,2,4,0,0,2,2,817787,4382497,285.7293,0,0,16.8865,0
"92674","92674","Watertown, NY","WI",2022,"",105858320,10,10,0,0,0,2,4,0,0,2,2,817787,4382497,285.7293,0,0,16.8865,0
"92701","92701","Watertown, SD","SD",2022,"",33737120,50,50,27,0,0,1,3,0,0,1,1,730765,3024477,64.8664,0,0,6.1371,0
"92701","92701","Watertown, SD","WI",2022,"",33737120,10,10,0,0,0,1,3,0,0,1,1,730765,3024477,64.8664,0,0,6.1371,0
"92728","92728","Watertown, WI","SD",2022,"",23368293,50,50,27,0,0,1,3,0,0,1,1,730765,3024477,64.8664,0,0,6.1371,0
"92728","92728","Watertown, WI","WI",2022,"",23368293,10,10,0,0,0,1,3,0,0,1,1,730765,3024477,64.8664,0,0,6.1371,0
"92782","92782","Waterville, ME","ME",2022,"",41926715,46,37,0,0,0,1,1,0,0,2,0,59154,9940579,236.0612,0,0,3.903,0
"92998","92998","Waupun, WI","WI",2022,"",9550675,2,2,0,0,0,0,1,0,0,0,1,36733,155903,27.6424,0,0,2.003,0
"93025","93025","Wausau, WI","WI",2022,"Wausau, WI",121739730,21,18,2,50,50,2,2,0,0,2,0,304004,3346075,233.0028,0,0,15.4225,0
"93241","93241","Wayne, NE","NE",2022,"",4658173,4,4,0,0,0,0,1,0,0,1,0,9548,113949,130.2274,0,0,7.9589,0
"93268","93268","Waynesboro, GA","GA",2022,"",12285788,7,7,0,0,0,0,2,0,0,2,0,33282,530942,182.1633,0,0,9.5479,0
"93268","93268","Waynesboro, GA","NE",2022,"",12285788,4,4,0,0,0,0,2,0,0,2,0,33282,530942,182.1633,0,0,9.5479,0
"93322","93322","Waynesboro, PA--MD","GA",2022,"",45457554,7,7,0,0,0,0,2,0,0,2,0,33282,530942,182.1633,0,0,9.5479,0
"93322","93322","Waynesboro, PA--MD","NE",2022,"",45457554,4,4,0,0,0,0,2,0,0,2,0,33282,530942,182.1633,0,0,9.5479,0
"93376","93376","Waynesburg, PA","NE",2022,"",9060798,4,4,0,0,0,0,2,0,0,2,0,806330,1120418,197.5002,0,0,10.0526,0
"93376","93376","Waynesburg, PA","PA",2022,"",9060798,11,11,2,0,0,0,2,0,0,2,0,806330,1120418,197.5002,0,0,10.0526,0
"93700","93700","Wellington, KS","KS",2022,"",10278368,3,3,0,0,0,0,1,0,0,1,0,25091,239212,51.9123,0,0,4.0095,0
"93862","93862","Wenatchee, WA","WA",2022,"Wenatchee, WA",81393103,52,31,11,0,27.2727272727273,2,3,0,0,2,1,0,20827309,417.5886,0,0,13.0005,7565714
"94051","94051","West Frankfort, IL","IN",2022,"",14998714,7,7,3,100,100,4,5,0,0,5,0,154920,10022934,273.2447,0,0,11.7582,0
"94051","94051","West Frankfort, IL","KY",2022,"",14998714,112,108,6,0,50,4,5,0,0,5,0,154920,10022934,273.2447,0,0,11.7582,0
"94186","94186","West Lafayette, OH","IN",2022,"",2806975,5,5,4,100,100,1,2,0,0,1,0,3767,164408,159.4646,0,0,0.7032,0
"94375","94375","West Plains, MO","MO",2022,"",20895671,4,4,1,0,0,0,1,0,0,1,0,6195,176431,63.1464,0,0,2.4742,0
"94699","94699","Wheatland, WY","WY",2022,"",6891619,2,2,0,0,0,0,1,0,0,1,0,2585,107645,27.0193,0,0,1.4307,0
"94726","94726","Wheeling, WV--OH","WV",2022,"Wheeling, WV--OH",121713968,17,14,4,50,100,2,2,0,0,2,0,302667,4286723,344.5799,0,0,7.3109,979282
"94807","94807","Whitehall, MI","MT",2022,"",35249515,10,10,1,0,0,0,1,0,0,1,0,5425,175772,124.3083,0,0,11.017,0
"95050","95050","Whitewater, WI","WI",2022,"",12875805,3,3,0,0,0,0,1,0,0,0,1,70956,214070,33.1583,0,0,3.375,0
"95077","95077","Wichita, KS","KS",2022,"Wichita, KS",556080279,65,43,5,0,60,2,6,0,0,5,0,1984244,14018366,489.2027,0,0,21.6797,6174977
"95104","95104","Wichita Falls, TX","TX",2022,"Wichita Falls, TX",130929928,10,10,2,0,0,2,1,0,0,1,0,329646,2818628,74.8322,0,0,6.3401,0
